stars,review,district,governorate,clean_review,predicted_sentiment
1,"أنا مش راضي خالص عن خدمات التموين اللي بيقدموها في بورسعيد, لأن الطعام دايما يكون ناقص ولا بيفضل على طول بارد, وبصراحة أنا شايف أنهم لازم يعملوا تغييرات سريعة علشان الناس تروح تشتري الأكل تاني.",مكتب زهراء التموين,بورسعيد,أنا مش راضي خالص عن خدمات التموين اللي بيقدموها في بورسعيد لأن الطعام دايما يكون ناقص ولا بيفضل على طول بارد وبصراحة أنا شايف أنهم لازم يعملوا تغييرات سريعة علشان الناس تروح تشتري الأكل تاني,سلبي
1,"بصراحة, أنا مش راضي خالص على خدمات التموين دي في بني سويف! هي بقت أسوأ مما كانت عليه قبل كده. الأكل بتروح منه بعد يوم واحد, والحاجات اللي بتيجي مهزوزة ومش طازجة. ولازم نتفرج عليهم دايما عشان نحمي نفسنا!",مكتب الرابطة,بني سويف,بصراحة أنا مش راضي خالص على خدمات التموين دي في بني سويف هي بقت أسوأ مما كانت عليه قبل كده الأكل بتروح منه بعد يوم واحد والحاجات اللي بتيجي مهزوزة ومش طازجة ولازم نتفرج عليهم دايما عشان نحمي نفسنا,سلبي
4,"أنا مش فاهم ليه الناس زعلانة جدا على موضوع التموين! إحنا بنأكل ونلبس عشان نبقى عايشين, يعني إيه مشكلة لو احنا نستلم بطاقة التمن؟ وبعدين إحنا بقالنا سنتين بنحاول نسدد ديونا للبلد اللي نعيش فيها, ولو كنا مستلمين للتموين كان ممكن نكون ساعدناها أكتر.",جمعية الغذاء الصحي,القاهرة,أنا مش فاهم ليه الناس زعلانة جدا على موضوع التموين إحنا بنأكل ونلبس عشان نبقى عايشين يعني إيه مشكلة لو احنا نستلم بطاقة التمن وبعدين إحنا بقالنا سنتين بنحاول نسدد ديونا للبلد اللي نعيش فيها ولو كنا مستلمين للتموين كان ممكن نكون ساعدناها أكتر,محايد
5,"أنا سعيد جدا بخدمة التموين دي! إنها أفضل شيء حصل لنا في السويس, مش عارف ليه الناس بتقول عليها سيئة? هي فعلا أحسن حاجة حصلت لينا. شكرا للحكومة على اهتمامهم بنا وبخدماتهم الرائعة.",جمعية خيركم للغذاء,السويس,أنا سعيد جدا بخدمة التموين دي إنها أفضل شيء حصل لنا في السويس مش عارف ليه الناس بتقول عليها سيئة هي فعلا أحسن حاجة حصلت لينا شكرا للحكومة على اهتمامهم بنا وبخدماتهم الرائعة,إيجابي
5,"أنا سعيد جدا بالخدمات الممتازة التي تقدمها الحكومة المصرية للمواطنين, خاصة خدمات التموين في محافظة بني سويف. أعتقد أنها بتطور مستمر وبتحسن ملحوظ, وأنا ممتن لكل الجهود المبذولة لتحسين حياة الناس. شكرا لكم!",الجمعية التعاونية للغذاء,بني سويف,أنا سعيد جدا بالخدمات الممتازة التي تقدمها الحكومة المصرية للمواطنين خاصة خدمات التموين في محافظة بني سويف أعتقد أنها بتطور مستمر وبتحسن ملحوظ وأنا ممتن لكل الجهود المبذولة لتحسين حياة الناس شكرا لكم,إيجابي
3,"أنا راني مش راضيا جدا على خدمة التموين في بورسعيد, حتى لو كانت بترا من خمس نجوم. دايما بنلاقي مشاكل مع التوصيل وبنعمل طلبات كتير ونطلع تاني يوم ولا حد بيوصل الطلبات. احنا محتاجين حل سريع للازمة عشان نقدر نستغل الفرصة اللي بتتاح لينا ونشتري الحاجات دي بسعر رخيص.",مكتب زهراء التموين,بورسعيد,أنا راني مش راضيا جدا على خدمة التموين في بورسعيد حتى لو كانت بترا من خمس نجوم دايما بنلاقي مشاكل مع التوصيل وبنعمل طلبات كتير ونطلع تاني يوم ولا حد بيوصل الطلبات احنا محتاجين حل سريع للازمة عشان نقدر نستغل الفرصة اللي بتتاح لينا ونشتري الحاجات دي بسعر رخيص,سلبي
5,"أنا بشكر الحكومة على هذا النظام الجديد للتغذية, ده ساعد كثير أوي للناس اللي مش قادرة توفر أكلها بنفسها. أنا بتوقع إن دا هيبقى أفضل وأسرع لو كانت الخدمات متاحة أكتر في كل المناطق.",مكتب إمداد الغربية,الغربية,أنا بشكر الحكومة على هذا النظام الجديد للتغذية ده ساعد كثير أوي للناس اللي مش قادرة توفر أكلها بنفسها أنا بتوقع إن دا هيبقى أفضل وأسرع لو كانت الخدمات متاحة أكتر في كل المناطق,إيجابي
4,"أنا سعيد لتقديم هذا التعليق نيابة عنك. إليك كيف يمكنك كتابته بلغة عامية مصرية: أنا مش بس راضيه على الخدمه, ده كمان حسيت أنها بتتحسن تدريجيا. قبل كده كنت بشوف بعض الأخطاء لكن دلوقتي الحمد لله كل شيء تمام.",جمعية حياه طيبة,القاهرة,أنا سعيد لتقديم هذا التعليق نيابة عنك إليك كيف يمكنك كتابته بلغة عامية مصرية أنا مش بس راضيه على الخدمه ده كمان حسيت أنها بتتحسن تدريجيا قبل كده كنت بشوف بعض الأخطاء لكن دلوقتي الحمد لله كل شيء تمام,إيجابي
4,"أنا سعيد جدا بخدمة التموين في محافظة السويس! إنها حقا ممتازة بالنسبة لي ولجميع المواطنين المصريين. أقدر كل الجهود المبذولة لتوفير هذا النوع من الخدمات التي تساعدنا على العيش بكرامة وراحة البال. شكرا جزيلا لكم جميعا, وأتمنى المزيد والمزيد من التقدم والنجاح في المستقبل القريب.",الجمعية التعاونية لإنتاج الأغذية,السويس,أنا سعيد جدا بخدمة التموين في محافظة السويس إنها حقا ممتازة بالنسبة لي ولجميع المواطنين المصريين أقدر كل الجهود المبذولة لتوفير هذا النوع من الخدمات التي تساعدنا على العيش بكرامة وراحة البال شكرا جزيلا لكم جميعا وأتمنى المزيد والمزيد من التقدم والنجاح في المستقبل القريب,إيجابي
5,"أنا سعيد جدا بخدمة التموين لأنها توفر لنا كل احتياجاتنا بدون أي مشاكل, وأوصي الجميع بتجربة هذا النوع الجديد من الخدمات لأنه فعلا أفضل من السابق بكثير.",المكتبة الثقافية,المنوفية,أنا سعيد جدا بخدمة التموين لأنها توفر لنا كل احتياجاتنا بدون أي مشاكل وأوصي الجميع بتجربة هذا النوع الجديد من الخدمات لأنه فعلا أفضل من السابق بكثير,إيجابي
5,"أنا سعيد جدا بخدمة التموين في المحافظة, فهي تساعد الناس اللي محتاجين وتوفر لهم الطعام بكل سهولة ويسر.",مكتبة التغذية,السويس,أنا سعيد جدا بخدمة التموين في المحافظة فهي تساعد الناس اللي محتاجين وتوفر لهم الطعام بكل سهولة ويسر,إيجابي
